a,z,delta,theta,growth_rate
0.024888573182822817,39.179081084895756,0.03159180268390321,0.03159122881899174,0.9999818350058334
0.02500345361696322,38.9944749761115,0.03173762114601536,0.031737036514730976,0.9999815792342566
0.0251188643150947,38.81071705535147,0.0318841126254134,0.03188351702827525,0.9999813199399604
0.025234807724804645,38.62780342554568,0.03203128022767469,0.03203067346148878,0.9999810570735358
0.02535128630497797,38.445730207529564,0.03217912707269395,0.03217850893048429,0.9999807905848949
0.0254683025258493,38.2644935399617,0.03232765629474911,0.03232702656568791,0.9999805204232729
0.025585858869055345,38.084089579241905,0.03247687104256728,0.03247622951190236,0.9999802465371718
0.025703957827687522,37.90451449942975,0.03262677447939119,0.03262612092837415,0.9999799688744146
0.025822601906344844,37.7257644921634,0.03277736978304579,0.03277670398885679,0.9999796873820748
0.02594179362118702,37.54783576657885,0.032928660146005255,0.032927981881678225,0.9999794020065189
0.02606153549998783,37.370724549229536,0.03308064877546022,0.03307995780980535,0.9999791126933585
0.026181830082188724,37.19442708400631,0.03323333889338539,0.03323263499091072,0.9999788193874553
0.026302679918952687,37.01893963205776,0.03338673373660734,0.03338601665743837,0.9999785220328942
0.02642408757321833,36.84425847171096,0.0335408365568728,0.03354010605667166,0.999978220573005
0.026546055619754254,36.670379898392504,0.03369565062091705,0.03369490645079926,0.9999779149503253
0.026668586645213654,36.49730022454996,0.03385117921053276,0.033850421116983845,0.9999776051066286
0.02679168324818917,36.325015779573654,0.03400742562263911,0.034006653347426356,0.9999772909828188
0.026915348039268008,36.15352290971884,0.03416439316935117,0.03416360644943769,0.9999769725190322
0.027039583641087283,35.9828179780282,0.034322085178049674,0.034321283745504874,0.9999766496545696
0.027164392688389667,35.81289736425472,0.03448050499145105,0.034479688573359576,0.9999763223278871
0.02728977782807925,35.64375746478488,0.03463965596767776,0.03463882428604633,0.9999759904765738
0.027415741719277662,35.475394692562325,0.03479954148032904,0.03479869425199277,0.9999756540373745
0.0275422870333805,35.30780547701167,0.03496016491855181,0.03495930185507757,0.9999753129461416
0.027669416454113947,35.14098626396286,0.03512152968711209,0.03512065049470083,0.9999749671378472
0.027797132677591714,34.97493351557575,0.035283639206466544,0.035282743585853864,0.9999746165465688
0.027925438412372203,34.809643710265114,0.03544649691283452,0.03544558455918892,0.9999742611054672
0.028054336379515956,34.64511334262592,0.03561010625827028,0.03560917686108982,0.9999739007467788
0.028183829312643353,34.48133892335904,0.03577447071073564,0.035773523953742045,0.9999735354017883
0.028313919957992602,34.31831697919718,0.03593959375417288,0.035938629315204404,0.9999731650008323
0.028444611074477964,34.15604405283129,0.036105478888578034,0.036104496439480244,0.9999727894732868
0.028575905433748272,33.994516702837196,0.03627212963007445,0.0362711288365897,0.9999724087475713
0.02870780582024571,33.83373150360263,0.03643954951098674,0.03643853003263905,0.9999720227510666
0.028840315031264857,33.67368504525461,0.03660774207991502,0.03660670356989551,0.9999716314101744
0.028973435877012024,33.51437393358706,0.03677671090180949,0.03677565300685884,0.9999712346502797
0.029107171180664845,33.355794789988884,0.036946459558045375,0.036945381918333485,0.9999708323957213
0.029241523778432144,33.1979442513723,0.03711699164649815,0.037115893895502766,0.9999704245698079
0.029376496519614093,33.0408189701015,0.03728831078161917,0.0372871925460008,0.9999700110947658
0.029512092266662637,32.884415613921654,0.03746042059451157,0.03745928149398634,0.9999695918917313
0.029648313895242202,32.72873086588828,0.03763332473300657,0.03763216438021838,0.9999691668807786
0.02978516429429067,32.57376142429685,0.03780702686174001,0.03780584486212845,0.9999687359808566
0.02992264636608066,32.419504002612804,0.037981530662229424,0.03798032661389619,0.9999682991097979
0.030060763026281075,32.26595532940182,0.03815683983295124,0.03815561332652327,0.9999678561842821
0.030199517204018925,32.11311214826046,0.03833295808941846,0.03833170870790996,0.9999674071198579
0.030338911841941464,31.960971217747122,0.038509889164258654,0.03850861648292785,0.9999669518308564
0.030478949896278588,31.80952931131324,0.03868763680729229,0.038686340393499545,0.9999664902304783
0.030619634336905524,31.658783217234912,0.03886620478561143,0.03886488419867037,0.9999660222306668
0.03076096814740583,31.50872973854476,0.039045596883658745,0.03904425167468845,0.9999655477421872
0.030902954325134648,31.35936569296414,0.03922581690330694,0.0392244466150788,0.9999650666745444
0.031045595881282296,31.210687912835652,0.039406868663938464,0.039405472830720885,0.9999645789359849
0.031188895840938105,31.062693245055954,0.039588756002525635,0.039587334149925886,0.9999640844334776
0.03133285724315459,30.915378551008903,0.03977148277371108,0.039770034418515225,0.9999635830727234
0.03147748314101189,30.768740706498985,0.039955052849888546,0.03995357749989647,0.9999630747580883
