z,a,H_LCDM,H_B,H_C,H_ratio_B_over_LCDM,H_ratio_C_over_LCDM,mu_LCDM,mu_B,mu_C,mu_diff_B_minus_LCDM,mu_diff_C_minus_LCDM,f_of_a
1.5125208681135225,0.3980066445182724,163.5945047852007,164.3416015375141,173.46665407087173,1.0045667594598873,1.0603452377488665,45.2185429611953,45.1893662484554,45.15615304075,-0.02917671273989697,-0.06238992044529823,0.15337098255263512
1.5175292153589315,0.3972148541114059,164.0213687971748,164.7665300420532,173.94866496712473,1.0045430741759012,1.060524407537568,45.22737864757307,45.19824224026871,45.16485538764023,-0.029136407304356737,-0.06252325993283847,0.15121575282404934
1.5225375626043405,0.39642620780939775,164.44882079178518,165.19205386400603,174.43119321506637,1.004519540296138,1.0607020006298509,45.236184695997544,45.207088428343035,45.17352825632159,-0.029096267654509234,-0.0626564396759548,0.14908547605776687
1.5275459098497495,0.39564068692206084,164.87685956624173,165.61817176996666,174.91423632973982,1.0044961567419175,1.0608780200563284,45.2449612961665,45.215905003230716,45.18217184247114,-0.02905629293578471,-0.06278945369535904,0.1469800131155637
1.5325542570951585,0.3948582729070534,165.30548392397563,166.0448825328253,175.39779188963863,1.0044729224421238,1.0610524691988106,45.25370863599808,45.22469215370023,45.19078633986727,-0.029016482297848256,-0.06292229613080735,0.1448992212467501
1.5375626043405677,0.39407894736842103,165.73469267460058,166.47218493173057,175.88185753582997,1.0044498363331686,1.0612253517804633,45.262426901652866,45.233450066758216,45.19937194041262,-0.028976834894649528,-0.06305496124024756,0.142842954231235
1.5425709515859767,0.3933026920551543,166.16448463387556,166.9000777520534,176.36643097106642,1.004426897358955,1.0613966718560208,45.27111627755558,45.24217892767123,45.20792883415658,-0.0289373498843446,-0.06318744339899496,0.14081106252093184
1.5475792988313857,0.3925294888597641,166.59485862366685,167.3285597853503,176.8515099588851,1.00440410447084,1.0615664338020643,45.27977694641649,45.25087891998715,45.21645720931767,-0.028898026429338586,-0.06331973709882277,0.1388033933794396
1.5525876460767947,0.3917593198168738,167.02581347191068,167.757629829327,177.3370923226966,1.004381456627597,1.0617346423073701,45.28840908925248,45.259550225556204,45.22495725230542,-0.028858863696278547,-0.0634518369470598,0.13681979101992617
1.5575959933222037,0.39099216710182766,167.45734801257584,168.18728668780213,177.82317594486466,1.0043589527953798,1.061901302363336,45.297012885407774,45.26819302455174,45.233429147742086,-0.028819860856032165,-0.06358373766568803,0.13486009674115088
