z,H_ratio_central,H_ratio_min,H_ratio_max,dmu_central,dmu_min,dmu_max
0.0,1.0246958084548858,1.0206213384768008,1.029563888176938,-0.052974798585875504,-0.06326650669742762,-0.04432322016648982
0.005008347245409015,1.0245986369248947,1.0205318534587497,1.0294723810351087,-0.05287194767770842,-0.06317010963489622,-0.044228127416957363
0.01001669449081803,1.0245017858904344,1.020442382689731,1.029381798405266,-0.052769393022252586,-0.06307442761569604,-0.044133110326136205
0.015025041736227044,1.0244052752598394,1.0203529381238592,1.0292921681409624,-0.05266714544369222,-0.06297947492646472,-0.04403817580506342
0.02003338898163606,1.0243091250053928,1.0202635317246445,1.0292035180681909,-0.05256521575704198,-0.06288526578675402,-0.04394333074715462
0.025041736227045076,1.0242133551612522,1.0201741754637963,1.0291158759790409,-0.05246361476686445,-0.06279181434623382,-0.04384858202747921
0.030050083472454088,1.0241179858214335,1.0200848813201109,1.029029269625377,-0.0523623532660622,-0.06269913468198496,-0.04375393650204984
0.035058430717863104,1.0240230371378563,1.0199956612784526,1.0289437267125436,-0.05226144203465566,-0.06260724079582758,-0.0436594010071758
0.04006677796327212,1.0239285293184521,1.0199065273288268,1.0288592748930983,-0.05216089183866046,-0.06251614661162819,-0.04356498235885198
0.045075125208681135,1.0238344826253214,1.0198174914655371,1.0287759417605649,-0.052060713428879524,-0.06242586597270616,-0.04347068735211934
0.05008347245409015,1.0237409173729553,1.0197285656864428,1.0286937548432147,-0.05196091753985854,-0.06233641263920475,-0.04337652276056758
0.05509181969949917,1.0236478539265128,1.0196397619922997,1.0286127415978699,-0.05186151488874913,-0.06224780028555443,-0.043282495335773774
0.060100166944908176,1.0235553127001473,1.0195510923862006,1.0285329294037322,-0.05176251617428562,-0.06216004249790075,-0.04318861180684763
0.0651085141903172,1.0234633141553926,1.019462568873102,1.0284543455562332,-0.05166393207570508,-0.06207315277163161,-0.043094878879941234
0.07011686143572621,1.0233718787995945,1.0193742034594486,1.0283770172609066,-0.05156577325181644,-0.061987144508918846,-0.04300130323789375
0.07512520868113523,1.0232810271843975,1.0192860081528854,1.028300971627282,-0.051468050339963156,-0.061902031016209946,-0.042907891539812226
0.08013355592654424,1.0231907799042779,1.019197994962069,1.028226235662802,-0.051370773955078164,-0.06181782550186199,-0.042814650420716305
0.08514190317195325,1.0231011575951183,1.019110175896565,1.028152836266754,-0.05127395468877438,-0.06173454107378262,-0.042721586491254016
0.09015025041736227,1.0230121809328339,1.0190225629668428,1.0280808002242252,-0.05117760310844233,-0.061652190737042645,-0.04262870633745308
0.09515859766277128,1.0229238706320343,1.0189351681843601,1.0280101542000721,-0.05108172975632641,-0.06157078739155253,-0.04253601652039407
0.1001669449081803,1.022836247444728,1.0188480035617404,1.0279409247329097,-0.050986345148736234,-0.06149034382981711,-0.04244352357611092
0.10517529215358931,1.0227493321590622,1.018761081113043,1.0278731382291133,-0.050891459775151304,-0.0614108727346121,-0.04235123401531382
0.11018363939899833,1.0226631455980972,1.018674412854123,1.027806820956838,-0.05079708409745365,-0.061332386676845374,-0.04225915432334659
0.11519198664440734,1.0225777086186136,1.0185880108030834,1.0277419990400487,-0.050703228549103585,-0.061254898113254796,-0.042167290960016146
0.12020033388981635,1.0224930421099458,1.018501886980816,1.0276786984525619,-0.05060990353440786,-0.06117841938434054,-0.04207565035954275
0.12520868113522537,1.0224091669928448,1.018416053411633,1.0276169450121042,-0.05051711942770254,-0.061102962712126896,-0.04198423893051029
0.1302170283806344,1.0223261042183598,1.0183305221239884,1.0275567643743717,-0.050424886572720595,-0.061028540198151404,-0.04189306305588758
0.1352253756260434,1.0222438747667435,1.0182453051512823,1.0274981820271047,-0.05033321528177481,-0.060955163821290625,-0.04180212909299996
0.14023372287145242,1.0221624996463707,1.018160414532762,1.027441223284169,-0.050242115835146706,-0.06088284543579192,-0.041711443373642965
0.14524207011686144,1.0220819998926718,1.0180758623144999,1.0273859132796395,-0.050151598480340454,-0.06081159676918446,-0.04162101220413916
0.15025041736227046,1.022002396567075,1.0179916605504609,1.027332276961892,-0.05006167343147894,-0.06074142942032523,-0.041530841865444756
0.15525876460767946,1.021923710755955,1.0179078213036565,1.0272803390877003,-0.04997235086858609,-0.060672354857381094,-0.041440938613312994
